elapsed_seconds,hr,hr_expected,hr_effective,drift_est,P_virtual,P_virtual_60s,speed_kmh_clean,grade_roll_120s,corr_active
280.0,142.5,147.9507572745834,142.5,0.0,70.38502142087981,57.31945618364,27.1764,-0.0057971868199847955,0
285.0,143.0,147.9507572745834,143.0,0.0,74.59832931104418,58.98956323722353,27.1764,-0.00596671949470847,0
290.0,143.0,147.7344925592397,143.0,0.0,82.72374466734513,61.45525812714188,27.1512,-0.0060784585283072436,0
295.0,143.5,147.29557165019892,143.5,0.0,86.29137607905392,64.51371840445903,27.1512,-0.006163504573501754,0
300.0,144.0,147.18036363302258,144.0,0.0,95.37892066025218,68.32000392888158,27.1512,-0.006183901117318455,0
305.0,143.5,146.86657325847943,143.5,0.0,99.16482717678241,72.18333859511633,27.198,-0.0061785490664646855,0
310.0,143.0,146.35568275400445,143.0,0.0,100.82311518365243,76.054324801294,27.0135,-0.006136152085944476,0
315.0,143.0,146.18709817119213,143.0,0.0,102.0649613434903,79.64702135381246,26.7381,-0.006032737435126533,0
320.0,143.25,146.08177025524594,143.25,0.0,102.11972858096335,83.6436500647337,26.27235,-0.005886674443023683,0
325.0,143.5,145.31662065837017,143.5,0.0,101.16327381324759,86.87599272732395,25.94625,-0.005712043784553165,0
330.0,144.0,145.28409551586313,144.0,0.0,97.1435228974755,89.71168697529298,25.94625,-0.005509917660481068,0
335.0,144.5,145.2729294942661,144.5,0.0,93.23327284239403,92.09084116471507,25.94625,-0.005266466284753826,0
340.0,145.0,145.2266723681814,145.0,0.0,90.34508153101825,93.7541795072266,26.2743,-0.005016718971343144,0
345.0,145.0,145.02302313774854,145.0,0.0,82.67671907512371,94.42737865423322,26.7615,-0.004829843159086969,0
350.0,145.0,145.02302313774854,145.0,0.0,72.86877543599596,93.60613121828747,27.0837,-0.0047066761578465665,0
355.0,145.66666666666666,145.6894774788509,145.66666666666666,0.0,64.22893973009238,91.767594855874,27.3906,-0.004628752355446757,0
360.0,146.33333333333334,146.3386758594251,146.33333333333334,0.0,55.60462997175351,88.45307063183246,27.6822,-0.004623793135907761,0
365.0,147.0,146.97555071798132,147.0,0.0,49.12077731610293,84.28273314344248,27.973799999999997,-0.004700113343423321,0
370.0,147.0,147.01982970986018,147.0,0.0,46.68145704818171,79.77092829881994,27.973799999999997,-0.004815354818794617,0
375.0,147.0,147.00803186825297,147.0,0.0,49.26857086391318,75.3712290921885,27.973799999999997,-0.004947694339121942,0
380.0,148.0,147.98481120853987,148.0,0.0,58.61985429652405,71.74623956848524,28.0206,-0.004982389705737298,0
385.0,148.0,147.98623281532596,148.0,0.0,68.40622723696629,69.01648568712847,27.775800000000004,-0.005003108382144689,0
390.0,148.0,147.99069673788657,148.0,0.0,78.85670719799586,67.49258437883849,27.5832,-0.004948409115965145,0
395.0,147.5,147.4818140158865,147.5,0.0,90.40125322755564,67.25658274426861,27.4374,-0.004814913620163849,0
400.0,147.0,147.02532838707108,147.0,0.0,102.32900443801283,68.25524298651817,27.3438,-0.004626695004496416,0
405.0,147.0,146.97956833041556,147.0,0.0,123.30207520907675,71.64068933101426,26.5248,-0.004306521370670401,0
410.0,146.83333333333334,146.81547841298837,146.83333333333334,0.0,139.98729712872043,77.23389947207463,25.7412,-0.0039015473585382186,0
415.0,146.66666666666666,146.6933550917477,146.66666666666666,0.0,141.82840715931758,83.70052175784339,25.5054,-0.0034811207367235835,0
420.0,146.5,146.490740745144,146.5,0.0,144.09938328036185,91.07508453356076,25.5054,-0.0030821493947719267,0
425.0,146.75,146.7793347820651,146.75,0.0,142.60459781265286,98.86540290827325,25.3482,-0.0026920017373033393,0
430.0,147.0,146.97707014582141,147.0,0.0,139.8459573332929,106.62911126536585,25.3482,-0.0023086626340411667,0
435.0,147.0,146.97707014582141,147.0,0.0,132.10380337730356,113.53204730814838,25.4952,-0.001981846136077072,0
440.0,146.0,146.07013473833214,146.0,0.0,116.17391367120419,118.32821892270506,25.731,-0.001781710708396231,0
445.0,146.5,146.4849883225961,146.5,0.0,110.8374756901401,121.86415629380288,25.9011,-0.0016321989033484426,0
450.0,147.0,146.9269511362593,147.0,0.0,103.78146016370722,123.9412190409455,26.073900000000002,-0.0015259798732229742,0
455.0,146.5,146.52704194475425,146.5,0.0,97.64257903609948,124.54466285832414,26.073900000000002,-0.001458654632825295,0
460.0,146.0,146.07576567501744,146.0,0.0,90.53305890287025,123.56166739706225,26.073900000000002,-0.0014381332812162053,0
465.0,146.33333333333334,146.29291403261425,146.33333333333334,0.0,86.70632588087025,120.51202161971172,25.9968,-0.0013956610636373559,0
470.0,146.66666666666666,146.69662600312833,146.66666666666666,0.0,82.25458961377787,115.70096266013319,25.3692,-0.0013034291676258533,0
475.0,147.0,146.99443892838573,147.0,0.0,77.05967194077066,110.30356805858759,24.6822,-0.0011610593638586308,0
480.0,148.0,147.99912989038793,148.0,0.0,72.55632405725943,104.34164645666239,24.3633,-0.0009576634680704251,0
485.0,148.5,148.4995704798985,148.5,0.0,73.48085948229352,98.58133492913247,24.3387,-0.0006667935414384976,0
490.0,149.0,148.98344460319524,149.0,0.0,72.52114520390438,92.97093391835007,24.3141,-0.00033353340207102617,0
495.0,149.5,149.48605751101806,149.5,0.0,70.9082048134292,87.8713007046939,24.3141,-2.2343345561209177e-06,0
500.0,149.875,149.87289929034142,149.875,0.0,68.6932006715737,83.91457462139134,23.853825,0.00027301020232434436,0
505.0,150.25,150.24220309309356,150.25,0.0,65.88534219163519,80.16856349651593,22.957875,0.00048166482694930214,0
510.0,150.625,150.62435972691424,150.625,0.0,63.192624053939404,76.7861604873686,22.061925000000002,0.0006205421118087741,0
515.0,151.0,150.99372877515947,151.0,0.0,56.93777883959712,73.39409380432674,21.533175,0.0006529735693850077,0
520.0,151.5,151.4894887807801,151.5,0.0,52.22650633476873,70.2018810903183,21.533175,0.0005852925614976192,0
525.0,152.0,151.98114433954345,152.0,0.0,47.812007777991035,66.96068791507835,21.533175,0.0003467662727664682,0
530.0,152.0,151.64269259475208,152.0,0.0,47.47180163797299,64.06212225042795,21.729599999999998,-1.8779394755441423e-05,0
535.0,152.0,151.4869338889575,152.0,0.0,49.89222668119524,61.79816847879666,21.878999999999998,-0.00039631765584712675,0
540.0,152.5,151.2883369035318,152.5,0.0,52.10516294173803,60.09390505250321,21.9393,-0.0007969421087730563,0
545.0,153.0,149.59363572931582,153.0,0.0,53.52193030431074,58.43066095433798,21.9996,-0.0012065477409817647,0
550.0,152.5,149.34480231473054,152.5,0.0,54.48165358853841,56.92736998639081,22.0743,-0.0016192745513792497,0
555.0,152.0,149.3419198780537,152.0,0.0,55.117760989424596,55.61149966772376,22.0743,-0.001988479645036686,0
560.0,151.66666666666666,149.34123343151114,151.66666666666666,0.0,54.19943352892844,54.40368573916999,22.1196,-0.002252631016442718,0
565.0,151.33333333333334,149.34123343151114,151.33333333333334,0.0,52.252289827333584,53.26759804214486,22.3104,-0.0024934337334781608,0
570.0,151.0,149.2827035241919,151.0,0.0,51.17954430377115,52.26650806296417,22.3104,-0.0026885925147507564,0
575.0,151.5,149.2827035241919,151.5,0.0,51.80196247598387,51.8385233659964,22.3104,-0.0028285584693923216,0
580.0,152.0,149.2827035241919,152.0,0.0,52.0063314370559,51.82017545785366,22.1832,-0.002908485415860146,0
585.0,152.25,149.2827035241919,152.25,0.0,52.76445625033181,52.2328794972154,21.843674999999998,-0.002947075527401279,0
590.0,152.5,149.30364280486947,152.5,0.0,53.950047649468324,52.772733331506664,21.546225,-0.0029423064086505205,0
595.0,152.75,149.30364280486947,152.75,0.0,53.95576124393198,53.11136121173473,21.248775000000002,-0.0029028855833324006,0
600.0,153.0,149.30364280486947,153.0,0.0,53.6866972712472,53.24315573919383,21.103425,-0.002839215730982061,0
605.0,153.0,149.30364280486947,153.0,0.0,53.075761081993825,53.20597497066743,21.103425,-0.0027940600692147044,0
610.0,153.0,149.30364280486947,153.0,0.0,54.33135935738768,53.193450451404864,21.103425,-0.0027386076584481923,0
615.0,153.25,149.30364280486947,153.25,0.0,55.63340674301825,53.236420930871,21.320999999999998,-0.002671532414912952,0
620.0,153.5,149.33842459053483,153.5,0.0,58.39320946103082,53.585902258546206,21.7494,-0.0025802215017355673,0
625.0,153.75,149.33156570009692,153.75,0.0,64.67945172550226,54.62149908339359,22.177799999999998,-0.0024381429692750243,0
630.0,154.0,149.18215936533664,154.0,0.0,71.86522911128864,56.34530615068672,22.6062,-0.0022501254421999494,0
635.0,154.0,149.11887069882255,154.0,0.0,80.54290262614812,58.74038449653374,22.9896,-0.0019844207903789964,0
640.0,153.66666666666666,148.7751326926216,153.66666666666666,0.0,88.14183214114216,61.751676221874256,23.3868,-0.0016669358821478602,0
645.0,153.33333333333334,148.22031045897916,153.33333333333334,0.0,95.73261720694043,65.33235630159164,23.8428,-0.0013033822207303165,0
650.0,153.0,148.82846513071556,153.0,0.0,100.71534627949507,69.22946452076054,24.2988,-0.0009447192297206533,0
655.0,152.0,147.9311230499449,152.0,0.0,97.26144310784417,72.83827134275323,25.299,-0.0006798121809504909,0
660.0,152.0,147.85808973604568,152.0,0.0,98.07048350960864,76.53692019595,26.118000000000002,-0.0004687822046305838,0
665.0,152.0,147.7462066127139,152.0,0.0,96.83335942333659,80.18338672439523,26.118000000000002,-0.00031043244655329334,0
670.0,151.5,147.53425887645122,151.5,0.0,92.90975880576475,83.39825334509332,26.118000000000002,-0.00021487030321705813,0
675.0,151.0,147.52316717895317,151.0,0.0,88.11904565098456,86.10538992075719,26.2044,-0.00018043237535181876,0
680.0,150.5,147.23933071397298,150.5,0.0,84.38067807798195,88.2710123055031,26.2044,-0.00018185103746678954,0
685.0,150.0,147.23933071397298,150.0,0.0,78.56112941720386,89.42781877981157,26.2044,-0.00021391328107161006,0
690.0,149.5,147.33733877615643,149.5,0.0,73.04272208827507,89.52594319456045,26.3106,-0.0002748737793421743,0
695.0,149.0,147.51018519798103,149.0,0.0,68.49149074839417,88.52165887141427,26.443800000000003,-0.0003738880621963659,0
700.0,148.5,147.57037514284437,148.5,0.0,68.46483044169202,86.88190872979344,26.887500000000003,-0.00048137682029587516,0
705.0,148.0,147.7539076247108,148.0,0.0,70.79197821106852,84.80352214680411,27.6417,-0.00059509851050575,0
710.0,148.5,147.83115908782793,148.5,0.0,72.15558164650268,82.42354176072142,28.0188,-0.0007325445235535455,0
715.0,149.0,147.42882939102918,149.0,0.0,73.45807838274106,80.43992803362949,28.0188,-0.0008888844876489996,0
720.0,149.0,147.3044837169741,149.0,0.0,79.63199075960864,78.90338697112949,28.377,-0.0010329020707974164,0
725.0,149.0,146.89788050467408,149.0,0.0,82.82878916898936,77.7363394499339,28.7613,-0.0011851784285888697,0
730.0,149.0,146.99849971582617,149.0,0.0,91.03664618921341,77.58024673188794,28.813499999999998,-0.0013242198858663887,0
735.0,149.5,146.89191682903814,149.5,0.0,99.75665724501732,78.55004769805734,28.9476,-0.0014364803441325976,0
740.0,150.0,146.66041317411683,150.0,0.0,107.82939397375412,80.50410735603835,29.0295,-0.001529749174164495,0
745.0,149.0,146.61353070533497,149.0,0.0,117.01820954508851,83.70886403336208,29.0295,-0.001621044276246033,0
750.0,148.5,146.24323358058635,148.5,0.0,136.09696782719303,88.96338451160523,29.0295,-0.0016440790446005267,0
755.0,148.0,146.32734135794612,148.0,0.0,154.9888369495025,96.17149669503094,28.8693,-0.00160099669244716,0
760.0,148.5,146.52009172498495,148.5,0.0,167.11254361505297,104.39213945947768,28.657799999999998,-0.0015164793232145858,0
765.0,149.0,146.24949803086847,149.0,0.0,179.94550741462632,113.4882668931075,28.503,-0.00137696260801867,0
770.0,148.0,146.1504165198701,148.0,0.0,191.63240077177932,123.44466848688053,28.3734,-0.0011630561017868255,0
775.0,148.0,147.12015542855065,148.0,0.0,196.02975155494502,133.65897458456422,28.3734,-0.0008473485443521887,0
780.0,148.0,147.7033910301769,148.0,0.0,202.95973108955428,143.93628627872633,28.3734,-0.0004428803055454122,0
785.0,148.5,147.77920225068274,148.5,0.0,206.39012171036535,154.2330639905077,28.668599999999998,3.179656937108907e-05,0
790.0,149.0,147.8246815071639,149.0,0.0,203.09862425753806,163.57156216286805,29.3634,0.0005338263116311379,0
795.0,149.5,147.8246815071639,149.5,0.0,199.34471173165758,171.87056670342142,29.586599999999997,0.001055945130276471,0
800.0,150.0,147.8246815071639,150.0,0.0,200.69421625006333,179.60930189311387,29.586599999999997,0.001615983865328359,0
805.0,150.0,147.8246815071639,150.0,0.0,197.92148985294523,186.35124191876858,29.586599999999997,0.0021913547343431227,0
810.0,150.0,147.8246815071639,150.0,0.0,185.49717636785277,190.46792596382355,29.2806,0.0027157333668804927,0
815.0,150.0,147.8246815071639,150.0,0.0,173.50269480163757,192.0107474515015,28.917,0.003196070275672617,0
820.0,150.0,147.8246815071639,150.0,0.0,160.643493486932,191.47165994082476,28.7352,0.0036109026638869116,0
825.0,151.0,147.8246815071639,151.0,0.0,150.624055709677,189.02820563207896,28.5282,0.003973440881692391,0
830.0,151.0,147.8246815071639,151.0,0.0,136.36330157646591,184.42244736580287,28.099800000000002,0.004271687445594367,0
835.0,151.0,147.8246815071639,151.0,0.0,126.42148477807635,178.62175846773047,27.657,0.004538256858069806,0
840.0,151.5,147.8246815071639,151.5,0.0,121.56561281680872,171.83891527833498,27.0729,0.0047784832855048975,0
845.0,152.0,147.70537832791882,152.0,0.0,117.39515084959746,164.42266770660433,27.0486,0.005015748612297371,0
850.0,152.5,148.0526983444485,152.5,0.0,112.1284123663039,156.84181671566816,26.76285,0.005206680434371059,0
855.0,153.0,147.7608272783407,153.0,0.0,106.39813567754688,149.09626871115893,26.698050000000002,0.005336680435991728,0
860.0,153.5,147.7608272783407,153.5,0.0,102.63369744326725,140.92455881059257,26.62245,0.005416250361077659,0
865.0,154.0,147.7094379470779,154.0,0.0,101.16289179604118,132.86134230585057,26.750700000000002,0.0054479181966223264,0
870.0,154.0,147.7094379470779,154.0,0.0,99.49725886424602,125.69468251388336,26.844749999999998,0.005355268196501482,0
875.0,154.0,147.57732129895635,154.0,0.0,96.576139252742,119.28413621814207,26.844749999999998,0.005124207716912067,0
880.0,154.5,147.62192674811354,154.5,0.0,98.2103643469788,114.08137545647928,26.9433,0.00482233373203553,0
885.0,155.0,147.62192674811354,155.0,0.0,101.45589973745845,109.98402912546108,27.081899999999997,0.004449751110981921,0
890.0,155.0,147.62192674811354,155.0,0.0,104.0160102903196,107.28842151828223,27.081899999999997,0.004004661336292369,0
895.0,155.0,147.6264655258962,155.0,0.0,108.65316112643923,105.80772788064577,27.081899999999997,0.0035496657934672477,0
900.0,155.0,147.6264655258962,155.0,0.0,112.9232322841076,105.08752950292069,26.988300000000002,0.00306750850432215,0
905.0,155.0,147.67730885557813,155.0,0.0,114.95487045431736,104.88417280331402,25.8705,0.0025854194365039665,0
910.0,154.0,148.15779907908595,154.0,0.0,111.32883132185941,104.81754104961033,24.544800000000002,0.0021383359777657402,0
915.0,153.0,149.45874486144405,153.0,0.0,106.41638058684921,104.81906145871885,23.8032,0.0017349645656952971,0
920.0,153.0,149.45874486144405,153.0,0.0,100.28633045341417,104.62344754289775,23.8032,0.0013337972424852526,0
925.0,153.0,149.45874486144405,153.0,0.0,88.4540101254326,103.56437407034703,23.8032,0.000916633204044699,0
930.0,154.0,149.51832354497756,154.0,0.0,80.00881543076616,101.94033711755704,23.9418,0.0005599307848060905,0
935.0,154.0,148.16907580345762,154.0,0.0,76.6344645174983,100.27853088962007,24.83595,0.0002675751473689202,0
940.0,154.0,147.87160563083688,154.0,0.0,77.42542463895509,98.54645258061811,25.60545,4.364912394310913e-05,0
945.0,154.0,147.83116502451605,154.0,0.0,80.30973656926247,96.78427231660176,26.3736,-0.0001348493895392885,0
950.0,154.0,147.76360103381808,154.0,0.0,84.24963531535019,95.13707440202097,26.3736,-0.00023801519554441804,0
955.0,154.0,147.6660681662085,154.0,0.0,90.00623935967126,93.58316425479033,26.3736,-0.00028549098098923245,0
960.0,154.0,147.63224660609762,154.0,0.0,93.29843843196306,91.94776476711161,26.3709,-0.00033024310770426963,0
965.0,154.0,147.74524808053292,154.0,0.0,93.15047926953045,90.13073216837937,25.8795,-0.0003819274457914628,0
970.0,154.0,147.67723831776084,154.0,0.0,91.24103346622577,88.45674901374322,25.7103,-0.00043603612763084393,0
975.0,153.5,147.70886712057052,153.5,0.0,89.37616995611472,87.03673146118201,25.625700000000002,-0.00047746067993811593,0
980.0,153.0,147.71485534572366,153.0,0.0,88.8843968130571,86.08657032448559,25.5843,-0.0005048017597292608,0
985.0,154.0,147.85822786081266,154.0,0.0,88.40462601944171,86.08245498231969,25.344900000000003,-0.0005245686753959355,1
990.0,155.0,147.89898610168328,155.0,0.0,87.5850107681355,86.71380459376714,24.866100000000003,-0.0005251372769541373,1
995.0,156.0,148.9783649071209,156.0,0.0,84.89304158031939,87.40201934900222,23.985,-0.0005072419362518494,1
1000.0,156.0,149.33497214852295,156.0,0.0,81.09526362193172,87.70783926425027,23.151,-0.000500158456805766,1
1005.0,156.0,149.1540486918741,156.0,0.0,78.27508437095821,87.53828491439158,22.725,-0.0005026625599434219,1
1010.0,156.0,149.53757740878282,155.8388899465253,0.1611100534746985,73.84460874683765,86.67119936701555,22.299,-0.0005185057460948824,1
1015.0,155.75,149.65591485339903,155.44101608050286,0.30898391949712445,68.74594715725101,84.89950835014719,21.9024,-0.0005686808841225639,1
1020.0,155.5,149.7319717067639,155.05499048246514,0.4450095175348682,63.33888933712451,82.40287925891064,21.535199999999996,-0.0006582086126502624,1
1025.0,155.25,150.15344168438617,154.68915227381888,0.5608477261811115,60.477899836571325,79.68016430616404,21.258,-0.0007710358676862556,1
1030.0,155.0,149.89681150757025,154.3260442659684,0.6739557340315966,59.72730150004059,77.05401997564861,21.1644,-0.0008742278622291105,1
1035.0,155.0,150.01014253244065,154.21859723393595,0.7814027660640593,56.825856550968346,74.34149385855308,21.1644,-0.0009908436432865915,1
1040.0,154.0,149.51032938722926,153.126341049074,0.8736589509259953,53.701469156850806,71.40958322053591,21.1644,-0.0011170629706741793,1
1045.0,153.5,149.4179926350906,152.54658285003015,0.9534171499698495,50.31948875603281,68.23582178191849,22.0248,-0.0012222128213244022,1
1050.0,153.0,149.0606312384495,151.97238457104638,1.0276154289536348,50.993639856131,65.18654087258479,23.745600000000003,-0.0013094177289633493,1
1055.0,153.66666666666666,147.5049347004969,152.51114883558836,1.1555178310783067,53.89376437596875,62.60326777222222,25.0302,-0.0013907435858543891,1
1060.0,154.33333333333334,147.33454412868915,153.03218422922163,1.301149104111723,57.69342643335835,60.65311467317445,25.8786,-0.0014793692579152251,1
1065.0,155.0,147.33454412868915,153.54019373801404,1.4598062619859704,63.65731354225446,59.4349671041158,26.727,-0.0015686718738049507,1
1070.0,155.0,147.3242114270655,153.38524469154603,1.6147553084539528,70.41069404461689,59.1488075455974,27.1512,-0.001667533353996501,1
1075.0,155.0,147.32132899038865,153.23409731032285,1.7659026896771568,82.17271485809309,60.26770485400092,27.1512,-0.001747380053386983,1
1080.0,155.0,147.10506427504498,153.08132199574663,1.9186780042533724,89.85813218189915,62.47764175773213,27.2457,-0.001807066130981289,1
1085.0,155.0,146.63199830969089,152.92053941490096,2.079460585099035,94.20988234491597,65.28864030009419,27.4347,-0.0018499948344396049,1
1090.0,156.0,146.45395610880357,153.73432534355427,2.265674656445739,100.60395314522268,68.69502793719269,27.9252,-0.0018568064596956866,1
1095.0,156.5,146.2200988844171,154.03442019338155,2.465579806618437,106.19887236690238,72.80944592185386,28.1475,-0.0018363248451791821,1
1100.0,157.0,146.07544882175335,154.3233964203966,2.676603579603411,109.71797843197974,77.47748836144794,28.1475,-0.0018084387705268816,1
1105.0,157.0,145.9223167623624,154.11381994025146,2.8861800597485345,110.34019119741947,82.47921356489682,28.1475,-0.00179544973070984,1
1110.0,157.0,145.4033271919121,153.8965081328487,3.1034918671512877,112.5471033432608,87.60866885549098,27.8001,-0.0017842943076647778,1
1115.0,156.5,145.47373388937078,153.1988892880675,3.301110711932505,115.04770237210435,92.70483035516895,27.3474,-0.0017558022015027284,1
1120.0,156.0,145.97660328085536,152.53128264919292,3.4687173508070774,114.28413425406809,97.42072267356143,26.7894,-0.001717689698066463,1
1125.0,156.0,146.32006338016316,152.37645267877292,3.6235473212270906,113.9537912131424,101.61209581280208,26.4006,-0.001670033716966156,1
1130.0,156.0,146.3956710190521,152.22738364858563,3.77261635141438,113.31794389491317,105.18769996699343,26.181,-0.0016028971189315285,1
1135.0,156.0,146.4386360068707,152.0831154688485,3.916884531151522,119.03575619826466,108.25962007867442,26.028,-0.001464982757340693,1
1140.0,156.0,146.4830093653602,151.943563327567,4.056436672432998,128.98642916929657,111.52031149429085,25.9848,-0.0012235671627069808,1
1145.0,156.0,146.9686960217244,151.81964215622668,4.180357843773332,139.06738546149788,115.25843675400601,25.9848,-0.000895668273378277,1
1150.0,156.0,147.45363986996185,151.71094261037578,4.2890573896242215,148.63721018278505,119.26120817380287,25.9848,-0.0005013996171780178,1
1155.0,155.66666666666666,147.36892053763654,151.27784256986303,4.388824096803638,153.7036636222646,123.2199407784164,26.163600000000002,-5.739548777793799e-05,1
